,Subject,Title
834,aceites," Por el conuento de San Miguel de los Angeles de San Lucar la mayor de la Orden de San Geronimo. Con Los Diputados de la rēta de la puerta del Azeyte en la ciudad de Seuilla, a que ha salido el señor Fiscal : dos Pretensiones tienen los Diputados contra el Conuento: la vna, que ha de pagar diezmo de la heredad q̄ tiene en el Aljarafe, y Ribera de Seuilla: y la otra, que vendiendo el Conuēto el azeyte que coge de la dicha heredad ha de pagar el comprador la mitad del alcauala, y assi haremos dos Articulos"
835,aceites," Cedula del Rey nuestro Señor, para q̃ las ciudades y villa destos Reynos de Castilla, q̃ tienen voto en Cortes, impongã en ellas, y en las otras ciudades, villas y lugares de sus Prouincias, las sisas de la otaua parte del vino y azeyte, que en ellos se vẽdiere, para la paga del Seruicio de los diez y ocho Millones, que estos Reynos otorgaron à su Magestad, para desde primero de Abril de mil seyscientos y vn años"
836,aceites," Memorial ajustado, hecho en virtud de decreto del Consejo, con citacion, y asistencia de las partes, del pleyto que en él, y en grado de segunda suplicacion se sigue por el Señor Don Pedro de Alcantara Fernandez de Cordova, Mayordomo mayor de S.M. Duque de Medina-Coeli, Marqués de Priego ... Con El Ayuntamiento de la Ciudad de Montilla: en que interviene el Señor Fiscal del Consejo, Don Santiago Ignacio de Espinosa: Sobre La libertad de los vecinos, ò derecho privativo, y prohibitivo del Señor Duque, en los hornos de pan-cocer, molinos harineros, y de aceyte"
837,aceites," La Protectora : Sociedad Anónima de Protección Rural, mejora y Perfección de Aceites, Vinos, Licores y Jabón"
838,aceites," Este es vn traslado bien y fielmente sacado corregido y concertado de vna Real carta y prouision de su Magestad, firmada y refrendada de Tomas de Angulo ... para la exempcion de que han de gozar los cogedores del vino y azeite"
839,aceites, De los aceites y barnices de que se hace uso en la pintura [Texto impreso] : memoria dirigida a la Real Academia de S. Fernando en Madrid
840,aceites," Este es vn traslado bien y fielmente sacado, de vna Real carta y prouision de su Magestad, firmada de su Real mano, y refrendada de Iuan Ruyz de Velasco su secretario ... para la exempciõ de que han de gozar los cogedores del vino y azeyte"
841,ceras," Respuesta por el señor Bert a la contestación de los señores Lletget, Masarnau y Blera al folleto que ha publicado el señor Bert contra el dictamen que dieron al Tribunal Eclesiástico sobre el producto titulado Cera Vegetal"
842,ceras, A los consumidores de productos de Cera Vegetal
843,Gomas, Estudio crítico sobre el benjuí y ácido benzoico : discurso presentado para aspirar al grado de doctor
844,Gomas, Monografía de la industria de la goma elástica en Bolivia
845,vidrio, [Caja de negativos 10800-10840]
846,vidrio, [Caja de negativos 34470-34480]
847,vidrio, [Trini Rivera]
848,vidrio, [Palacete de la Moncloa : Antealcoba]
849,vidrio, [Caja de negativos 18200-18220]
850,vidrio, [Caja de negativos 18680-18698]
851,vidrio, [Caja de negativos 928-941]
852,vidrio, [Caja de negativos 22603-22629]
853,vidrio, [Caja de negativos 29693-29698]
854,vidrio, [Caja de negativos 31771-31779]
855,vidrio," [Retrato de grupo posando en un jardín compuesto por dos mujeres cosiendo, un hombre mayor y dos niñas posando en un jardín]"
856,vidrio, [Caja de negativos 34600-34630]
857,vidrio," [María y José Ramón Cánovas del Castillo y Cánovas del Castillo, hijos del fotógrafo Antonio Cánovas del Castillo, Kâulak, acompañados por un hombre sin identificar]"
858,vidrio, [Caja de negativos 27241-27241]
859,vidrio, [Caja de negativos 32740-32750]
860,vidrio, [Caja de negativos 31320-31340]
861,vidrio, [Caja de negativos 32641-32648]
862,vidrio, [Caja de negativos 32140-32150]
863,vidrio, [Caja de negativos 13770-13810 bis]
864,vidrio, [Caja de negativos 221-234]
865,cerámica," Manual completo de artes cerámicas o fabricación de objetos de tierras cocidas en todas sus aplicaciones : comprendiendo la fabricación de ladrillo macizo, hueco y prensado ... : recopilación de los datos más importantes de las mejores publicaciones nacionales y extranjeras"
866,cerámica," Valencia, Palacio del duque de Dos Aguas [Material gráfico] : vista general"
867,cerámica, Cerámica primitiva de la estación de Argecilla [Material gráfico]
868,cerámica, La cerámica pintada ibérica en Menorca [Texto impreso]
869,cerámica, [Jarrón hispanomusulmán] [Material gráfico]
870,cerámica, La cerámica antigua de Talavera con relación a la Farmacia [Texto impreso]
871,cerámica, MOSÁICOS ALICERES Y AZULEJOS ARABES Y MUDEJARES [Material gráfico]  : Lámina II
872,cerámica, La cerámica en Toledo : conferencia leída en la Academia de Clases Sanitarias de Barcelona
873,cerámica," Tratado... de Cerámica dental, para contruir dentaduras de encía esmaltada [Texto impreso]"
874,cerámica," Cerámica en Abella [Texto impreso] : primer taller de %5C%5C""terra sigilata%5C%5C"" descubierto en España : de las excavaciones realizadas en 1925"
875,cerámica," Barros saguntinos : disertacion sobre estos monumentos antiguos, con varias inscripciones ineditas de Sagunto (oy Murviedro en el Reyno de Valencia)"
876,cerámica, Método práctico de estañar las vasijas de cocina y advertencias á los alfareros sobre los vidriados saludables conforme á la práctica del curso de química
877,cerámica, JARRON ARABE [Material gráfico]
878,cerámica, Cerámica medieval española [Texto impreso] : cursillo de ocho conferencias: [Barcelona: marzo y abril de 1922]
879,cerámica," Exposición de artes e industrias artísticas españolas [Texto impreso] : el 16 de agosto de 1926, Salones Van Riel"
880,cerámica," Real Cedula de su Magestad de veinte y tres de mayo de mil setecientos ochenta, concediendo a todas las Fábricas de Loza del reyno y el Plomo que necesiten para sus Hornadas, à los precios, y bajo las precauciones que se expresan"
881,cerámica," Estación ibérica, termas romanas y taller de %5C%5C""terra sigillata%5C%5C"", en Solsona [Texto impreso] : memoria de las excavaciones realizadas en 1923-24"
882,cerámica, Noticia de algunas esculturas de barro vidriado italianas y andaluzas [Texto impreso]
883,cerámica," Manual de cerámica. Tomo I, Materiales de construcción"
884,cerámica, La cerámica antigua de Talavera [Texto impreso]
885,cemento, Manual práctico sobre el empleo de los cementos
886,cemento, Ensayos de cementos [Texto impreso]
887,hormigón, Consideraciones sobre el hormigón armado [Texto impreso] : conferencia dada en el Ateneo de Jerez de la Frontera la noche del 13 de marzo de 1901
888,hormigón, Relajación de aceros de pretensado [Texto impreso]
889,hormigón, Pliegos de condiciones facultativas aplicables a todas las obras de hormigón armado [Texto impreso] : Aprobado por Real Orden de 1º de Diciembre de 1924
890,hormigón, Hormigón armado [Texto impreso]
891,colorantes," Memorias, que de orden de la Real Junta General de Comercio, y Moneda se dan al público, sobre la grana Kermes de España, que es el Coccum, o Cochinilla de los antiguos : en que se trata de su origen, progressos, historia natural, cultivo, cosecha, preparacion y usos en el arte de la tintura de la seda y de la lana"
892,colorantes," Noticia de los varios experimentos executados por Maestros Tintoreros de dentro y fuera de Madrid, con el nuevo ingrediente llamado Dividivi, fruto de la Provincia de Caracas y Maracaybo, que suple con ventajas por la Agalla de Alepo en los Tintes negros, y otros colores y matices que se dan á las Lanas, Sedas, Hilos y Algodones [Texto impreso]"
893,colorantes," Real Cedula de su Magestad de 22 de octubre de 1772, aprobando las Ordenanzas que se han de observar para el comercio de la granza, o rubia de estos reynos"
894,colorantes," Memorias sobre la púrpura de los antiguos, restaurada en España ... : en que se trata de su hallazgo"
895,colorantes," Los Señores D. Francisco Xavier de Gamboa y D. Cosme de Mier y Trespalacios, como Apoderados de los Exmos. Señores Duques de Alba y del Arco á quienes pertenece en esta América Septentrional del ramo de Tintes y Colores, lo arrendaron"
896,colorantes," Memoria en que se trata del insecto grana o cochinilla, de su naturaleza y serie de su vida, como tambien del metodo para propagarla y reducirla al estado en que forma uno de los ramos mas útiles del comercio [Texto impreso]"
897,colorantes, Tratado del arte de teñir
898,colorantes, Recreaciones químicas i secretos utiles a toda clase de personas dedicado al público [Texto impreso]
899,colorantes, Colores minerales
900,colorantes, Manual muestrario del tintorero
901,tintas, Alkitab de suertes : sacadas del Corán
902,tintas," Apuntes sobre el grabado de medallas, sellos etc., 1789-1793 [Manuscrito]"
903,tintas, Papeles varios
904,tintas, Secretos raros de artes y oficios : obra util a toda clase de personas
905,tintas, Melantolonotécnia ó Arte de componer toda clase de tintas : seguido de una exposición de los procederes más ventajosos y acreditados para borrar las tintas comunes y para hacerlas restablecer
906,tintas," Manual de varios métodos para hacer toda clase de tintas, así negras y de colores como doradas y plateadas [Texto impreso]"
907,tintas, Novisimo arte de hacer toda clase de tinta para escribir [Texto impreso]
908,tintas, Nuevo arte de hacer toda clase de tintas para escribir [Texto impreso]
909,tintas," Novísimo arte de fabricar toda clase de tintas para escribir, doradas, plateadas, simpáticas, indelebles, visibles e invisibles : seguido del modo de elaborar lacres, lápices y polvos de colores : recopilado de los mejores autores antiguos y modernos"
910,tintas, Manual completo para hacer toda clase de tintas ... [Texto impreso]
911,Metalurgia, Manual de metalurgia [Texto impreso] : (electrometalurgia y termometalurgia)
912,Metalurgia," Triunfo de la transmutacion metalica en que se evidencia la del hierro en cobre fino ... [Texto impreso] : con experimentos infalibles contra los autores de quienes el del theatro critico universal, en su tomo quinto ,discurso ultimo se patrocina para impugnarla"
913,Metalurgia," Hierro, fundiciones y aceros"
914,Metalurgia, Fabricación del hierro por el procedimiento del Sr. D. Ernesto Tourangin [Texto impreso]
915,Metalurgia, Arte de ensayar oro y plata [Texto impreso] : bosquejo ó descripcion comparativa de la copelacion de las substancias metálicas por medio del plomo ó del bismuto y operaciones para sacar el oro mas puro que por el método de la separacion ó apartado : con las láminas correspondientes
916,Metalurgia," Apuntes para la historia de la Metalurgia. Primera parte, edades antigua y media"
917,Metalurgia, Metalurgia [Texto impreso]
918,Metalurgia, Cartilla de metalurgia [Texto impreso] : o sea método seguro para el reconocimiento de los minerales metálicos y el descubrimiento de sus minas
919,Metalurgia," Plomo, cobre y mercurio"
920,Metalurgia, Manual de metalurgia que simultáneamente comprende el arte de los metales [Texto impreso]
921,Metalurgia, Manual de metalurgia [Texto impreso]
922,Metalurgia, Apuntes de siderurgia [Texto impreso]
923,Metalurgia," Por Decréto de 29 de Enero último declaró el Superior Gobierno y se acordó en Junta de Real Hacienda celebrada en 15 de Marzo de este año y mandada executar en 11 del siguiente Abril, que de la Greta, Plomo, Cendrada y demás Ligas que resultan de las fundiciones de los Metales, y asimismo de la Sal, Saltierra y Magistral con que se benefician los de Azogue, no se cóbre Alcabala, aunque no se introduzcan de cuenta de los Mineros, con tál que los que compran estos Efectos, lo hagan para consumirlos en la labor y baneficio de Metales, y no para negociar"
924,Metalurgia, Del hierro en lingotes al acero
925,Metalurgia, Pirometalia absoluta o arte de fundidores [Texto impreso]
926,Metalurgia," Arte de convertir el cobre en laton por medio de la piedra calamina [Texto impreso] : de fundirle, y vaciarle : batirle en el Martinete : tirar el alambre : hacer con él toda suerte de obras y sacar las composiciones del metal del principe, del de Tumbaga, el Similor &amp;c"
927,Metalurgia," Memoria sobre la fabricación de aceros fundidos, según el proceder de Bessemer"
928,Metalurgia, Metalurgia del plomo [Texto impreso]
929,Metalurgia," Reglamento de la Sociedad de Socorros Mútuos Locomoción y Metalurgia, Nerva"
930,Metalurgia, Tratado teórico práctico de metalurgia [Texto impreso]
931,Joyería, [Julia Rodríguez]
932,Joyería, [Esperanza Ariñes]
933,Joyería, [Señoritas de Rubio]
934,Joyería, [Señorita Suárez Inclán]
935,Joyería, [Mujeres de la familia de la señora Espinosa de los Monteros]
936,Joyería, [Margarita Sanz]
937,Joyería, [Anillo] [Material gráfico]
938,Joyería, [Enriqueta Sánchez]
939,Joyería, Proyecto de casa en la Gran Vía de D.n Luis de Ocharán y Mazas
940,Joyería, [Marina Insa]
941,Joyería, [Adela Parrondo]
942,Joyería, [Señorita de Mazaver]
943,Joyería, [Señorita Alemany]
944,Joyería, [Retratos de la familia del señor Barrera]
945,Joyería, [Retratos de dos mujeres de la familia del señor Labrador]
946,Joyería," Práctica de tasadores de joyas : tratado de piedras preciosas, perlas y aljofar"
947,Joyería, [Señora viuda de Lozano]
948,Joyería, [María Villafranca]
949,Joyería, [Rosario Bans]
950,Joyería, [Amalia Estellez o Estelles]
951,hierro," Observaciones que varios fabricantes de hierro hacen sobre la exposición presentada a S.M., con fecha 15 de diciembre de 1862, por la Asociación para la Reforma de Aranceles"
952,hierro," In processu Catharinae Matheo, super apprehensione in articulo proprietatis, super Iure Regali Minarum, &amp; Metallorum"
953,hierro, Reglamento para el Camino de Hierro de la Habana a Güines [Texto impreso]
954,hierro, Sargadelos (Lugo) Fábrica de hierro Planos 1791
955,hierro," Criaderos de hierro de España. Tomo I, Criaderos de la provincia de Murcia"
956,hierro, Una excursión minero-metalúrgica a Escandinavia [Texto impreso]
957,hierro, Concha Lagos con el hijo de José Hierro [Material gráfico]
958,hierro," Memoria de la mina de Hierro La Mulata, situada en el Barranco de la Cueva Oscura, término de Bedar, provincia de Almería [Texto impreso]"
959,hierro, Pliego de condiciones para el servicio de correspondencias en gran velocidad [Texto impreso]
960,hierro, Interior de la estación de Pamplona [Material gráfico]
961,hierro, Estado actual de la electrometalurgía del hierro [Texto impreso] : Memoria premiada
962,hierro, Observaciones geológicas en la Isla de Hierro (Canarias)
963,hierro," Sermon, que predicó el Padre Frai Diego de Alburquerque, en el cōvēto de S. Antonio de Sevilla, a las onras, que hizo el insigne Colegio de San Buenaventura, en la muerte del ... P. General Frai Iuan del Hierro ... [Texto impreso]"
964,hierro, Reglamento de la Compañía del Camino de Hierro de Guantánamo [Texto impreso]
965,hierro, Clasificación y tarifas combinadas a grande y pequeña velocidad [Texto impreso]
966,hierro," Reseña acompañada de todos los datos y documentos justificativos, que publica la Sociedad el Veterano para dar conocimiento exacto de la riqueza mineralógica que posee y de los proyectos que va a realizar para su explotación"
967,hierro, Guia práctica de los empleados de administración de caminos de hierro [Texto impreso]
968,hierro," Tratado de conocimiento y elaboración de los hierros y aceros, seguida de un apéndice sobre la conversión del hierro colado en maleable"
969,hierro, Estatutos de la Sociedad de Altos Hornos y Fábricas de Hierro y Acero de Bilbao [Texto impreso]
970,hierro, Exposición a las Córtes elevada por la Compañía de los Ferrocarriles del Norte de España con motivo de la proposición de ley leida al Congreso de los Diputados en 22 de diciembre de 1863 para la concesión de un ferro-carril desde Pamplona a la frontera de Francia [Texto impreso]
971,acero," Discurso curioso, sobre la legitimidad del acero, con el que se asseguran totàlmente los fuegos de las Armas de Infantería, y se restablece la celebrada calidad antigua de las Espadas de Cavallerìa, y Dragones"
972,acero, Papeles referentes a los Teatros de Madrid : 1804 [Manuscrito]
973,acero, Historia de la Francia [Material gráfico]
974,acero, [Retrato de Pedro F. Acero] [Material gráfico]
975,acero," Memoria sobre la teoria y fabricación del acero en general, y de su aplicación a las armas blancas : para servir de testo [sic] en la enseñanza de los caballeros cadetes del arma"
976,acero, Prontuario para el empleo de viguetas de acero en la construcción de edificios [Texto impreso]
977,acero, Catálogo de perfiles laminados [Texto impreso]
978,acero, Prontuario para el empleo de viguetas de acero en la construcción de edificios [Texto impreso]
979,acero, Tratamiento térmico del acero [Texto impreso]
980,metales," Instruccion de las reglas, que se han de observar en Cadiz para precaver la extraccion de moneda"
981,metales," Pragmatica, que su magestad ha mandado promulgar, para que en todos sus Dominios no se admitan à comercio las Alhajas de Plata, que no tengan la ley de once dineros; las de Oro de veinte y dos quilates; y las enjoyeladas veinte y uno, y un quarto de beneficio, baxo las penas en ella contenidas"
982,metales," Real Cedula de S.M. y Señores del Consejo, por la que se permite que las alhajas menudas de plata, llamadas Enjoyelado, puedan trabajarse en estos Reynos con la ley de nueve dineros, en la conformidad que se expresa"
983,metales," D. Ignacio Francisco de Glimes de Brabante, conde de Glimes ... governador, y capitan general interino del exercito, y Principado de Cathaluña, &amp;c. Por quanto hemos recibido una Real Provision del Consejo de Castilla, su fecha en Madrid à siete de octubre del año passado de mil setecientos treinta y dos, cuyo tenor es como se sigue ... Sabed, que por nuestra real persona se ha expedido al nuestro Consejo el decreto, que dize ... dì regla fixa al valor que debian tener las monedas"
984,metales," Quatro modos se hallan principales de sacar la Plata, y Oro de España"
985,metales," Por el maestre de campo don Antonio de Bergara Azcarate y Dauila, cauallero del Orden de Santiago, tesorero de la Casa de Moneda de la ciudad de Santa Fè, en los reynos de las Indias. Con el señor fiscal del Real Consejo de Indias. Sobre la paga de los derechos de señoreaje, que se pretende ha importado la labor de oro, y plata, que en dicha casa ha auido, desde treze de março de 645. hasta siete de agosto de 663"
986,metales," Burquismo [Texto impreso] : metaloscopia, metaloterapia : agentes estesiógenos"
987,metales," Decreto del Rey, de veinte y tres de abril de mil setecientos y cincuenta y seis, para que no se admitan à comercio, en estos reynos, las alhajas de plata, y oro, que no vengan arregladas à las leyes establecidos en ellos, comunicado por el señor Conde de Valdeparayso, à los directores generales de rentas, en aviso de veinte y quatro del proprio [sic] mes"
988,metales," Don Joseph de Contamina ... Intendente General de la Justicia, Policia, Guerra, y Hacienda de este Exercito, y Principado de Cathaluña, y su Marina, y Juez Subdelegado de todas Rentas Reales, Generales, y demàs Ramos à ellas unidos, &amp;c. Por quanto el ... Marquès de Squilace ... en aviso de diez y seis del corriente, me comunica la Real Orden de su Magestad, que con la Instruccion que la acompaña, es uno despues de otro del thenor que se sigue. Por Real Orden de trece de este mes, se ha servido el Rey aprobar la adjunta Instruccion formada para evitar la extraccion de moneda, oro y plata de los dominios de su Magestad, mandandome, que como Superintendente General de la Real Hacienda, dè ñas ordenes convenientes"
989,metales," Jayme Miguel de Guzman, Davalos ... Marquès de la Mina ... Governador, y Capitan General del Exercito, y Principado de Cathaluña, y Presidente de su Real Audiencia, &amp;c. Por quanto hemos recibido por via del Consejo de Castilla una Real Pragmatica, que su Magestad se ha servido mandar promulgar, para que en todos sus dominios no se admitan à comercio las Alhajas de plata que no tengan la ley de once dineros, las de oro de veinte y dos quilates, y las enjoyeladas veinte y uno y un quarto de beneficio"
990,metales," Don Joseph de Galvez, del Supremo Consejo y Camara de Indias ... visitador ... de todos los Tribunales de Justicia ... de la N. España ... A consequencia de la justa instancia del Cuerpo de Mineria de estas provincias ... prohibo que en lo venidero haya rescatadores en las minas, para obviar por este medio ... los gravissimos inconvenientes que se originan en la subsistencia de dichos rescatadores. Y solo serà permitido a los barreteros ... que gozen del ... convenio de los mineros, si no se ajustaren con estos en el precio de los metales que les toquen, venderlos publicamente a otros"
991,metales," Don Antonio de Sartine, Conde de Albi, ... Intendente General de la Iusticia, Policia, Guerra, y Hazienda del Exercito, y Principado de Cathaluña. No obstante, que las Ordinaciones del Antiguo Magistrado de la Diputacion del año de mil setecientos y quatro mandadas observar por su Magestad ... se halla, dispuesto, y prevenido, que persona alguna, assi natural, y habitante, en este Principado, como estrangero no pueda extraher de èl, moneda de oro, à plata"
992,metales," Don Phelipe (por la gracia de Dios) rey de Castilla, de Leon, de Aragon ... Haviendose expedido una Real Cedula su fecha en Aranjuèz à doce de mayo de este corriente año, con la qual se permite, que las alajas de oro menudas sugetas à soldadura, como veneras, caxas, estuches, y demàs enjoyelado se labren de la ley de veinte quilates, y un quarto de beneficio, como se practìca en el reyno de Francia"
993,metales," Reglamento, u ordenanzas de ensayadores, formadas en virtud de lo mandado por ... Don Matias Galvez ... Virrey ... de Nueva España ... en Junta de Real Hacienda celebrada en veinte y seis de Junio de mil setecientos ochenta y tres y publicada por Bando de siete de Julio del mismo, en que se cometió su formacion al Lic. D. Joseph Antonio Lince González ... [Texto impreso] : van colocadas en su lugar las posteriores declaraciones y adiciones con que se aprobaron por el mismo ... Virrey Don Matias de Galvez en Decreto de dies y seis de Junio de ochenta y quatro, y por la Junta Superior de Real Hacienda en acuerdo de veinte y tres de Julio de ochenta y nueve"
994,metales," Oro, plata y platino"
995,metales," Real cedula de S.M. y señores del Consejo, por la qual se permite que las alhajas menudas de plata, llamadas Enjoyelado, puedan trabajarse en estos Reynos con la ley de nueve dineros ... [Texto impreso]"
996,metales," Real Cedula de S.M. y Señores del Consejo, por la qual se permite, que las alhajas menudas de oro, llamadas Enjoyelado, puedan trabajarse en estos Reynos con la ley de diez y ocho quilates, en la conformidad que se expresa"
997,metales," Don Pedro Cebrian, y Augustin, conde de Fuen-Clara ... virrey, gobernador, y capitan general de esta Nueva-España, y presidente de la Real Audiencia de ella, &amp;c. Hallome con noticia de que en varias casas de esta capital, y lugares de todo el reyno hay, y se conservan porciones de plata, y oro labrado sin quintar, en el adorno, y servicio de ellas, con grave perjuycio de los reales derechos"
998,metales," En obedecimiento de la Real Orden de 30 de julio de 1790 en que S. M. aprueba la determinacion tomada por este superior gobierno en 22 de diciembre de 79 sobre que á los plateros, tiradores y batiojas se ministre en la Real Casa de Moneda el oro que necesitaren para sus obras, baxo de ciertas prevenciones y declaraciones, he dictado la resolucion que comprende ... [Texto impreso]"
999,metales, La soldadura autógena y el corte de los metales por medio del dardo de oxígeno [Texto impreso]
1000,madera, Carpintería de armar
1001,madera, [Templo de Coyoacán] [Material gráfico]
1002,madera," El libro de oro de los arquitectos, maestros de obras, agrimensores, peritos, propietarios, carpinteros, albañiles y artesanos"
1003,madera, Memoria acerca del estudio del sistema leñoso de las especies forestales y descripción micrográfica de las maderas del Olmo y Haya [Texto impreso]
1004,madera, Maderas de las islas de Cuba y Santo Domingo [Texto impreso] : espresiones esperimentales de sus resistencias en todos sentidos
1005,madera, Paterna del Madera (Albacete) (Alrededores) Mapas generales 1770-1800
1006,madera, Puentes de madera [Texto impreso] : apuntes del curso de 1879-80
1007,madera, Descripción micrográfica del sistema leñoso de las especies forestales españolas [Texto impreso]
1008,madera, [Descripción y mapa de Paterna del Madera (Albacete)]
1009,madera, [Estructura de maderas y rodillos] [Material gráfico]
1010,madera," Don Carlos, por la gracia de Dios, Rey de Castilla, de Leon ... A todos los Corregidores, è Intendentes, Governadores ... Sabed, que hallandose enterada N.R.P. de los graves perjuicios à que està expuesta la Causa pública de Madrid en la falta de Leñas, Carbon, y Maderas, si no se mira con muy particular atencion, y cuidado la importancia del fomento, y conservacion de los Montes"
1011,madera," [Monasterio de Santa María de El Paular, Rascafría]"
1012,madera, Estudio sobre la densidad de las maderas
1013,madera, Marcos de maderas para la construcción civil y naval [Texto impreso] : con el precio que tienen estas y otros productos forestales en las provincias de España
1014,madera," Sociedad Española del Carbonyle, Rentería (Guipúzcoa) : conservación de la madera, éxito de 24 años, 50 a 80% de economía realizados por el empleo del Carbonyle : modo de emplearlo"
1015,madera, [Retrato de Antonio Madera] [Material gráfico]
1016,madera, España Correos 1888
1017,madera," Manual del arte del cajero : contiene el modo de hacer toda clase de cajas y cajones, con las herramientas y trabajos preparatorios del cajero, seguido del arte de embalar toda clase de muebles, telas"
1018,madera," Pliego de condiciones bajo las cuales se saca a pública subasta el acopio de maderas y otros materiales que puedan necesitarse en el Arsenal de la Habana, hasta fin de junio de 1871 [Texto impreso]"
1019,madera, Tablas de resistencia y peso de las maderas de Filipinas : contiene 17 provincias
1020,cuero," S.C.R.M. Don Iuan de Cuero y Tapia... por si, y por Don Gregorio de Tapia, su hermano, difunto, molestada su memoria de los accidentes, que referirà, diciendo : Que su padre (siendo el quinto de sus hermanos) compró de sus legitimas, y censos que tomó, la Escrivania de Camara del Orden de Santiago"
1021,cuero," Teñidos e imitaciones de cueros [Texto impreso] : Elaboración de pieles de lujo y de plumas de fantasia completado con procedimientos y fórmulas para la elaboración de lustres, betunes y cremas para el calzado y cueros en general"
1022,papel, [Tomás Castellano y Villarroya]
1023,papel," [Tomás Rodríguez Rubí, escritor dramático]"
1024,papel, Concha Lagos y Manuel Alcántara en un salón de actos [Material gráfico]
1025,papel," [Motel %5C%5C""Las Ventas%5C%5C"", Zaragoza]"
1026,papel, [Baldomero Espartero : duque de la Victoria]
1027,papel, [Retrato de Eugenio López Guerrero] [Material gráfico]
1028,papel, [Francisco Cumplido]
1029,papel, Antonio y Manuel Machado [Material gráfico]
1030,papel, [Pascual Madoz]
1031,papel," [Nicomedes Mendivil, arquitecto]"
1032,papel, Concha Lagos con un personaje sin identificar (en la pista de un aeropuerto) [Material gráfico]
1033,papel, [Retrato de la infanta Margarita]
1034,papel, [Micaela Gorostizabal]
1035,papel, [Dos mujeres y un hombre sin identificar]
1036,papel, [Artista sin identificar]
1037,papel, [Joaquín María López]
1038,papel, [Templo de la Compañía en Puebla] [Material gráfico] :  [sacristía]
1039,papel, [Adela Zanón esposa del librero Antonio Moro]
1040,papel, [José García Luna]
1041,papel, Marqués de Pidal
1042,textil," Tintoreria, estampados, aprestos y Quimica de materias colorantes [Texto impreso]"
1043,textil, Carta fundacional de la Escuela de Trabajo y Profesional Textil de Vergara [Texto impreso]
1044,textil, Química aplicada a la industria textil [Texto impreso]
1045,Piedra," Respuesta a la Piedra de toque, en que se descubren los quilates de los pareceres sobre el cometa que se ha visto en el mes de diziembre passado de 1680, escrito por el abad don Iuan Brauo de Sobre-Monte"
1046,Piedra," Monasterio de Piedra, el Lago desde la Fuente de la Salud [Material gráfico]"
1047,Piedra," Discurso contra la piedra de toque, que no manifestó fineza"
1048,Piedra, Antipologia ò Pathegoria contra el discurso apologetico de la piedra de toque del abad D. Iuan Bravo de Sobremonte [Texto impreso]
1049,Piedra," [Gran colección fotográfica de Laurent : tarjetas postales ilustradas. Serie F, Balnearios-Monasterio de Piedra. Segunda parte] [Material gráfico]"
1050,Piedra, TRÍPTICO-RELICARIO PROCEDENTE DEL MONASTERIO DE PIEDRA : REAL ACADEMIA DE LA HISTORIA [Material gráfico]
1051,Piedra," El Monasterio de Piedra [Texto impreso] : su historia, valles, cascadas y grutas : leyendas monásticas"
1052,Piedra, [Vistas del Monasterio de Piedra] [Material gráfico]
1053,Piedra, La edad de piedra [Texto impreso]
1054,Piedra," Monasterio de Piedra, la Cascada Iris [Material gráfico]"
1055,Piedra," PINTURAS DEL EXTERIOR DEL TRÍPTICO-RELICARIO DE PIEDRA, EN ARAGON : REAL ACADEMIA DE LA HISTORIA [Material gráfico]"
1056,Piedra," España Ilustrada. Nº 34 [Material gráfico] : Vistas, monumentos, escultura, pintura"
1057,Piedra, Vistas Fotográficas del Monasterio de Piedra [Material gráfico] : Situado en Aragón a 17 kilometros de Alhama
1058,Piedra, Miscelánea de papeles relativos en su mayor parte a la historia de Aragón
1059,Piedra, Recuerdos del Monasterio de Piedra
1060,Piedra, MONASTERIO DE PIEDRA [Material gráfico]  : Ventana de la Sala Capitular
1061,Piedra," Monasterio de Piedra, Cascada La Cola de Caballo [Material gráfico]"
1062,Piedra," [Gran colección fotográfica de Laurent : tarjetas postales ilustradas. Serie F, Balnearios-Monasterio de Piedra. Primera parte] [Material gráfico]"
1063,Piedra," Monasterio de Piedra, la Cascada Caprichosa [Material gráfico]"
1064,Piedra," TRÍPTICO-RELICARIO DEL MONASTERIO DE PIEDRA EN ARAGON, DETALLES DE LAS PUERTAS POR SU HAZ INTERIOR : REAL ACADEMIA DE LA HISTORIA [Material gráfico]"
1065,Instrumentos musicales," Gran almacén de música e instrumentos de Bernabé Carrafa, abastecedor de S.S. M.M. y A.A. R.R. [Texto impreso] : catálogos"
1066,Instrumentos musicales," Reglas, y advertencias generales que enseñan el modo de tañer todos los instrumentos mejores y mas usuales como son la guitarra, tiple, vandola, cythara, clavicordio, organo, harpa, psalterio, bandurria, violín, flauta, travesera, flauta dulce y la flautilla : con varios tañidos, danzas, contradanzas y otras cosas semejantes, demonstradas y figuradas en diferentes laminas finas, por musica y cifra al estilo castellano, italiano, catalàn y francès"
1067,Instrumentos musicales, YNSTRUMENTOS MUSICALES CHINOS [Material gráfico]  : MUSEO ARQUEOLOGICO NACIONAL
1068,Instrumentos musicales, Catálogos varios de música [Manuscrito]
1069,Instrumentos musicales, Documentos originales y notas de Francisco A. Barbieri sobre instrumentos musicales antiguos [Manuscrito]
1070,Instrumentos musicales," Tabla sinóptica de los instrumentos más usuales y de las voces [Música notada] : que comprende el diapasón, la estensión, la relación de cada uno de ellos con el piano"
1071,Instrumentos musicales," H. de Montano [Texto impreso] : manufactura de pianos y harmoniums, Bernardino, 3-Dos amigos, 2, Madrid : [Madrid, 1º de enero de 1892]"
